STATE,ZIP,COUNTYNAME,,STCOUNTYFP,CLASSFP
TX,76527,Burnet County,,48053,H1
TX,78611,Burnet County,,48053,H1
TX,78639,Burnet County,,48053,H1
TX,78642,Burnet County,,48053,H1
TX,78644,Caldwell County,,48055,H1
TX,78662,Caldwell County,,48055,H1
TX,78640,Caldwell County,,48055,H1
TX,78953,Caldwell County,,48055,H1
TX,78616,Caldwell County,,48055,H1
TX,78959,Caldwell County,,48055,H1
TX,78622,Caldwell County,,48055,H1
TX,78656,Caldwell County,,48055,H1
TX,78661,Caldwell County,,48055,H1
TX,78666,Caldwell County,,48055,H1
TX,78655,Caldwell County,,48055,H1
TX,78632,Caldwell County,,48055,H1
TX,78648,Caldwell County,,48055,H1
TX,78610,Caldwell County,,48055,H1
TX,77978,Calhoun County,,48057,H1
TX,77982,Calhoun County,,48057,H1
TX,77979,Calhoun County,,48057,H1
TX,77983,Calhoun County,,48057,H1
TX,77990,Calhoun County,,48057,H1
TX,77465,Calhoun County,,48057,H1
TX,76464,Callahan County,,48059,H1
TX,79510,Callahan County,,48059,H1
TX,76437,Callahan County,,48059,H1
TX,79504,Callahan County,,48059,H1
TX,79601,Callahan County,,48059,H1
TX,76469,Callahan County,,48059,H1
TX,76443,Callahan County,,48059,H1
TX,79602,Callahan County,,48059,H1
TX,78526,Cameron County,,48061,H1
TX,78578,Cameron County,,48061,H1
TX,78583,Cameron County,,48061,H1
TX,78550,Cameron County,,48061,H1
TX,78586,Cameron County,,48061,H1
TX,78593,Cameron County,,48061,H1
TX,78567,Cameron County,,48061,H1
TX,78568,Cameron County,,48061,H1
TX,78575,Cameron County,,48061,H1
TX,78597,Cameron County,,48061,H1
TX,78520,Cameron County,,48061,H1
TX,78592,Cameron County,,48061,H1
TX,78521,Cameron County,,48061,H1
TX,78559,Cameron County,,48061,H1
TX,78535,Cameron County,,48061,H1
TX,78552,Cameron County,,48061,H1
TX,78566,Cameron County,,48061,H1
TX,78522,Cameron County,,48061,H1
TX,78551,Cameron County,,48061,H1
TX,78553,Cameron County,,48061,H1
TX,78523,Cameron County,,48061,H1
TX,75451,Camp County,,48063,H1
TX,75686,Camp County,,48063,H1
TX,79039,Carson County,,48065,H1
TX,79068,Carson County,,48065,H1
TX,79097,Carson County,,48065,H1
TX,79080,Carson County,,48065,H1
TX,79036,Carson County,,48065,H1
TX,75630,Cass County,,48067,H1
TX,75555,Cass County,,48067,H1
TX,75562,Cass County,,48067,H1
TX,75563,Cass County,,48067,H1
TX,75565,Cass County,,48067,H1
TX,75566,Cass County,,48067,H1
TX,75656,Cass County,,48067,H1
TX,75551,Cass County,,48067,H1
TX,75560,Cass County,,48067,H1
TX,75572,Cass County,,48067,H1
TX,75657,Cass County,,48067,H1
TX,75568,Cass County,,48067,H1
TX,75556,Cass County,,48067,H1
TX,79045,Castro County,,48069,H1
TX,79347,Castro County,,48069,H1
TX,79085,Castro County,,48069,H1
TX,79043,Castro County,,48069,H1
TX,79027,Castro County,,48069,H1
TX,79063,Castro County,,48069,H1
TX,77661,Chambers County,,48071,H1
TX,77535,Chambers County,,48071,H1
TX,77514,Chambers County,,48071,H1
TX,77560,Chambers County,,48071,H1
TX,77580,Chambers County,,48071,H1
TX,77523,Chambers County,,48071,H1
TX,77521,Chambers County,,48071,H1
TX,77597,Chambers County,,48071,H1
TX,77575,Chambers County,,48071,H1
TX,77665,Chambers County,,48071,H1
TX,75766,Cherokee County,,48073,H1
TX,75784,Cherokee County,,48073,H1
TX,75780,Cherokee County,,48073,H1
TX,75925,Cherokee County,,48073,H1
TX,75976,Cherokee County,,48073,H1
TX,75789,Cherokee County,,48073,H1
TX,75764,Cherokee County,,48073,H1
TX,75785,Cherokee County,,48073,H1
TX,75969,Cherokee County,,48073,H1
TX,75772,Cherokee County,,48073,H1
TX,75757,Cherokee County,,48073,H1
TX,75759,Cherokee County,,48073,H1
TX,79259,Childress County,,48075,H1
TX,79230,Childress County,,48075,H1
TX,79095,Childress County,,48075,H1
TX,79201,Childress County,,48075,H1
TX,76228,Clay County,,48077,H1
TX,76305,Clay County,,48077,H1
TX,76377,Clay County,,48077,H1
TX,76261,Clay County,,48077,H1
TX,76352,Clay County,,48077,H1
TX,76379,Clay County,,48077,H1
TX,76389,Clay County,,48077,H1
TX,76365,Clay County,,48077,H1
TX,76310,Clay County,,48077,H1
TX,76230,Clay County,,48077,H1
TX,76357,Clay County,,48077,H1
TX,79314,Cochran County,,48079,H1
TX,79346,Cochran County,,48079,H1
TX,79336,Cochran County,,48079,H1
TX,79379,Cochran County,,48079,H1
TX,79506,Coke County,,48081,H1
TX,76953,Coke County,,48081,H1
TX,76933,Coke County,,48081,H1
TX,76945,Coke County,,48081,H1
TX,76861,Coke County,,48081,H1
TX,76905,Coke County,,48081,H1
TX,76949,Coke County,,48081,H1
TX,76845,Coleman County,,48083,H1
TX,76828,Coleman County,,48083,H1
TX,76884,Coleman County,,48083,H1
TX,79538,Coleman County,,48083,H1
TX,76443,Coleman County,,48083,H1
TX,79510,Coleman County,,48083,H1
TX,76823,Coleman County,,48083,H1
TX,79519,Coleman County,,48083,H1
TX,76878,Coleman County,,48083,H1
TX,76834,Coleman County,,48083,H1
TX,76882,Coleman County,,48083,H1
TX,76888,Coleman County,,48083,H1
TX,76873,Coleman County,,48083,H1
TX,75013,Collin County,,48085,H1
TX,75023,Collin County,,48085,H1
TX,75093,Collin County,,48085,H1
TX,75070,Collin County,,48085,H1
TX,75071,Collin County,,48085,H1
TX,75094,Collin County,,48085,H1
TX,75078,Collin County,,48085,H1
TX,75495,Collin County,,48085,H1
TX,75035,Collin County,,48085,H1
TX,75048,Collin County,,48085,H1
TX,75002,Collin County,,48085,H1
TX,75098,Collin County,,48085,H1
TX,75407,Collin County,,48085,H1
TX,75485,Collin County,,48085,H1
TX,75026,Collin County,,48085,H1
TX,75082,Collin County,,48085,H1
TX,75379,Collin County,,48085,H1
TX,75248,Collin County,,48085,H1
TX,75058,Collin County,,48085,H1
TX,75164,Collin County,,48085,H1
TX,75033,Collin County,,48085,H1
TX,75173,Collin County,,48085,H1
TX,75024,Collin County,,48085,H1
TX,75074,Collin County,,48085,H1
TX,75080,Collin County,,48085,H1
TX,75086,Collin County,,48085,H1
TX,75252,Collin County,,48085,H1
TX,75121,Collin County,,48085,H1
TX,75034,Collin County,,48085,H1
TX,75189,Collin County,,48085,H1
TX,75025,Collin County,,48085,H1
TX,75069,Collin County,,48085,H1
TX,75424,Collin County,,48085,H1
TX,75166,Collin County,,48085,H1
TX,75075,Collin County,,48085,H1
TX,75409,Collin County,,48085,H1
TX,75044,Collin County,,48085,H1
TX,75491,Collin County,,48085,H1
TX,75452,Collin County,,48085,H1
TX,75007,Collin County,,48085,H1
TX,75009,Collin County,,48085,H1
TX,75370,Collin County,,48085,H1
TX,75287,Collin County,,48085,H1
TX,75442,Collin County,,48085,H1
TX,75454,Collin County,,48085,H1
TX,75087,Collin County,,48085,H1
TX,75097,Collin County,,48085,H1
TX,79095,Collingsworth County,,48087,H1
TX,79230,Collingsworth County,,48087,H1
TX,79251,Collingsworth County,,48087,H1
TX,79245,Collingsworth County,,48087,H1
TX,79079,Collingsworth County,,48087,H1
TX,78935,Colorado County,,48089,H1
TX,78951,Colorado County,,48089,H1
TX,77475,Colorado County,,48089,H1
TX,78933,Colorado County,,48089,H1
TX,78956,Colorado County,,48089,H1
TX,77434,Colorado County,,48089,H1
TX,77442,Colorado County,,48089,H1
TX,77474,Colorado County,,48089,H1
TX,77460,Colorado County,,48089,H1
TX,78962,Colorado County,,48089,H1
TX,78943,Colorado County,,48089,H1
TX,78934,Colorado County,,48089,H1
TX,77435,Colorado County,,48089,H1
TX,77412,Colorado County,,48089,H1
TX,78950,Colorado County,,48089,H1
TX,77470,Colorado County,,48089,H1
TX,78940,Colorado County,,48089,H1
TX,78623,Comal County,,48091,H1
TX,78163,Comal County,,48091,H1
TX,78135,Comal County,,48091,H1
TX,78070,Comal County,,48091,H1
